OffloadingDate,Shed,Station,Category,InternalWaybill,CtoNumber,CtoDate,ReferenceNo,Cwc,CwcDate,PurityNumber,PurityDate,Grade,Bags,NetWeight,Tonnes,CropYear,TicketType
10/28/2021 12:00:00 AM,KEJEBRIL 1A,ASH BEKWAI,P,CM0002709,114131/20A,10/28/2021 12:00:00 AM,,TKDKJ2610/022,10/28/2021 12:00:00 AM,TKD0137693,10/28/2021 12:00:00 AM,GD I,599,37801,37.202,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,"SAMREBOI D                              ",P,CM0002711,114135/20A,10/28/2021 12:00:00 AM,,TKDKJB2710/023,10/28/2021 12:00:00 AM,TKD0137698,10/28/2021 12:00:00 AM,GD I,598,37762,37.164,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,"TARKWA B                                ",P,ELI0013777,114138/20A,10/28/2021 12:00:00 AM,,TKDKJ2710/044,10/28/2021 12:00:00 AM,TKD0146001,10/28/2021 12:00:00 AM,GD I,650,40870,40.22,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,"BOGOSO                                  ",P,FE0044992,114137/20A,10/28/2021 12:00:00 AM,,TKDKJC2710/035,10/28/2021 12:00:00 AM,TKD0146003,10/28/2021 12:00:00 AM,GD I,600,38000,37.4,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,"AIYINASE                                ",P,OL0004756,114133/20A,10/28/2021 12:00:00 AM,,TKDKJ2710/121,10/28/2021 12:00:00 AM,TKD0137694,10/28/2021 12:00:00 AM,GD I,642,40578,39.936,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,A/BEKWAI A,P,AD12167,114854/20A,10/28/2021 12:00:00 AM,,TKDKJV2810/006,10/28/2021 12:00:00 AM,TKD0145737,10/28/2021 12:00:00 AM,GD I,27,1706.8,1.6798,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,A/BEKWAI A,P,AD12166,114854/20A,10/28/2021 12:00:00 AM,,TKDKJQ2610/006,10/28/2021 12:00:00 AM,TKD0145738,10/28/2021 12:00:00 AM,GD I,16,1010.9,0.9949,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"ASOKWA                                  ",P,AD12165,114854/20A,10/28/2021 12:00:00 AM,,TKDKJH2810/008,10/28/2021 12:00:00 AM,TKD0145735,10/28/2021 12:00:00 AM,GD I,187,11814.4,11.6274,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,"TWIFO NYINASE                           ",P,PB0042551,114134/20A,10/28/2021 12:00:00 AM,,TKDKJ2610/040,10/28/2021 12:00:00 AM,TKD0137696,10/28/2021 12:00:00 AM,GD I,600,37960,37.36,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,"BOGOSO                                  ",P,PB0042555,114132/20A,10/28/2021 12:00:00 AM,,TKDKJW2610/042,10/28/2021 12:00:00 AM,TKD0137692,10/28/2021 12:00:00 AM,GD I,596,37644,37.048,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"OBUASI                                  ",P,AD12164,114854/20A,10/28/2021 12:00:00 AM,,TKDKJK2610/006,10/28/2021 12:00:00 AM,TKD0145736,10/28/2021 12:00:00 AM,GD I,263,16615.9,16.3529,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"NSOKOTE A                               ",P,NY0020064,114855/20A,10/28/2021 12:00:00 AM,,TKDKJB2710/028,10/28/2021 12:00:00 AM,TKD0145778,10/28/2021 12:00:00 AM,GD I,332,20934.3,20.6023,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,PRESTEA,P,PB0042552,114132/20,10/28/2021 12:00:00 AM,,TKDKJQ2610/044,10/28/2021 12:00:00 AM,TKD0137695,10/28/2021 12:00:00 AM,GD I,589,37271,36.682,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"DUNKWA B                                ",P,NY0020063,114858/20A,10/28/2021 12:00:00 AM,,TKDKJ2710/028,10/28/2021 12:00:00 AM,TKD0145779,10/28/2021 12:00:00 AM,GD I,230,14502.7,14.2727,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 1A,"NKROFUL                                 ",P,PB0042553,114136/20A,10/28/2021 12:00:00 AM,,TKDKJR2610/041,10/28/2021 12:00:00 AM,TKD0137685,10/28/2021 12:00:00 AM,GD I,593,37627,37.034,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"DUNKWA C                                ",P,NY0020062,114856/20A,10/28/2021 12:00:00 AM,,TKDKJN2710/028,10/28/2021 12:00:00 AM,TKD0145777,10/28/2021 12:00:00 AM,GD I,237,14944.1,14.7071,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"ENCHI A                                 ",P,STE0000020,114853/20A,10/28/2021 12:00:00 AM,,TKDKJC2710/001,10/28/2021 12:00:00 AM,TKD0145733,10/28/2021 12:00:00 AM,GD I,190,12030,11.84,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"ASANKRAGWA B                            ",P,ELI0014896,SP0272704,10/28/2021 12:00:00 AM,,TKDKJ2610/063,10/28/2021 12:00:00 AM,TKD0135697,10/28/2021 12:00:00 AM,GD I,650,41190,40.54,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"W/AKROPONG B                            ",P,ELI0014897,SP0264810,10/28/2021 12:00:00 AM,,TKDKJQ2610/062,10/28/2021 12:00:00 AM,TKD0135662,10/28/2021 12:00:00 AM,GD I,650,40910,40.26,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"TARKWA A                                ",P,CM0001654,SP0105456,10/28/2021 12:00:00 AM,,TKDKJM2410/020,10/28/2021 12:00:00 AM,TKD0145734,10/28/2021 12:00:00 AM,GD I,595,37392,36.797,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"TARKWA A                                ",P,CM0001655,0105456,10/28/2021 12:00:00 AM,,TKDKJL2410/019,10/28/2021 12:00:00 AM,TKD0145776,10/28/2021 12:00:00 AM,GD I,588,37392,36.804,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"AIYINASE                                ",P,CM0002710,114529/20A,10/28/2021 12:00:00 AM,,TKDKJG2410/021,10/28/2021 12:00:00 AM,0135634,10/28/2021 12:00:00 AM,GD I,218,13782,13.564,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"DUNKWA B                                ",P,ELI0014899,114528/20A,10/28/2021 12:00:00 AM,,TKDKJH2610/064,10/28/2021 12:00:00 AM,TKD0135633,10/28/2021 12:00:00 AM,GD I,250,15417.4,15.1674,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"DUNKWA B                                ",P,ELI0014898,114528/20A,10/28/2021 12:00:00 AM,,TKDKJV2610/064,10/28/2021 12:00:00 AM,TKD0135632,10/28/2021 12:00:00 AM,GD I,373,23599.6,23.2266,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"ABOSO                                   ",P,FLU0005320,114526/20A,10/28/2021 12:00:00 AM,,TKDKJW2610/034,10/28/2021 12:00:00 AM,TKD0135699,10/28/2021 12:00:00 AM,GD I,495,31396.7,30.9017,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"BOGOSO                                  ",P,FLU0005319,114526/20A,10/28/2021 12:00:00 AM,,TKDKJ2610/034,10/28/2021 12:00:00 AM,TKD0135700,10/28/2021 12:00:00 AM,GD I,300,19028300,19028,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,A/ BEREKU,P,NY0020061,114527/20A,10/28/2021 12:00:00 AM,,TKDKJY2610/027,10/28/2021 12:00:00 AM,TKD0135698,10/28/2021 12:00:00 AM,GD I,710,44850,44.14,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"ENCHI B                                 ",P,OL0009034,0269067,10/28/2021 12:00:00 AM,,TKDKJG2610/118,10/28/2021 12:00:00 AM,TKD0135721,10/28/2021 12:00:00 AM,GD I,650,41130,40.48,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"AGONA AMENFI                            ",P,OL0004759,0269067,10/28/2021 12:00:00 AM,,TKDKJF2610/120,10/28/2021 12:00:00 AM,TKD0135725,10/28/2021 12:00:00 AM,GD I,26,1643.5,1.6175,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"AWASO                                   ",P,OL0004758,SP114804/20A,10/28/2021 12:00:00 AM,,TKDKJC2610/120,10/28/2021 12:00:00 AM,TKD0135724,10/28/2021 12:00:00 AM,GD I,284,17952,17.668,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 2B,"PENAKROM                                ",P,OL0004757,SP114804/20A,10/28/2021 12:00:00 AM,,TKDKJD2610/120,10/28/2021 12:00:00 AM,TKD0135631,10/28/2021 12:00:00 AM,GD I,350,22124.2,21.7742,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"TARKWA B                                ",P,AGL0006751,SP269652,10/28/2021 12:00:00 AM,,TKDKJ2710/002,10/28/2021 12:00:00 AM,TKD0145781,10/28/2021 12:00:00 AM,GD I,631,39849,39.218,2021/22 MC,
10/28/2021 12:00:00 AM,KEJEBRIL 4B,"TARKWA                                  ",P,AD12163,SP0105505,10/28/2021 12:00:00 AM,,TKDKJX2610/005,10/28/2021 12:00:00 AM,TKD0145780,10/28/2021 12:00:00 AM,GD I,531,33769,33.238,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"WASA AKROPONG                           ",P,CAN0005075,114130/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/026,10/27/2021 12:00:00 AM,TKD0137686,10/27/2021 12:00:00 AM,GD I,642,40598,39.956,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"S/BEKWAI                                ",P,CKS003887,114128/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/007,10/27/2021 12:00:00 AM,TKD0137689,10/27/2021 12:00:00 AM,GD I,136,8684,8.548,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"ELLUBO                                  ",P,CKS003886,114049/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/006,10/27/2021 12:00:00 AM,TKD0137681,10/27/2021 12:00:00 AM,GD I,183,11588,11.405,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"ELLUBO                                  ",P,CKS003885,114049/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/006,10/27/2021 12:00:00 AM,TKD0137680,10/27/2021 12:00:00 AM,GD I,400,25329,24.929,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"DUNKWA B                                ",P,ELI0014892,114129/20A,10/27/2021 12:00:00 AM,,TKDKJ2610/060,10/27/2021 12:00:00 AM,TKD0137691,10/27/2021 12:00:00 AM,GD I,650,41150,40.5,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"TWIFO NYINASE                           ",P,ELI0014891,114126/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/059,10/27/2021 12:00:00 AM,TKD0137684,10/27/2021 12:00:00 AM,GD I,648,41032,40.384,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"NTEFRAWASO                              ",P,NY0020060,114127/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/025,10/27/2021 12:00:00 AM,TKD0137690,10/27/2021 12:00:00 AM,GD I,799,50361,49.562,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"SAMREBOI                                ",P,OL0004798,114050/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/116,10/27/2021 12:00:00 AM,TKD0137679,10/27/2021 12:00:00 AM,GD I,698,44262,43.564,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"TARKWA D                                ",P,OL0004800,114050/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/115,10/27/2021 12:00:00 AM,TKD0137682,10/27/2021 12:00:00 AM,GD I,100,6342.7,6.2427,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 1A,"TARKWA D                                ",P,OL0004799,114050/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/115,10/27/2021 12:00:00 AM,TKD0137683,10/27/2021 12:00:00 AM,GD I,650,41227.3,40.5773,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"TARKWA A                                ",P,FE0044504,0264780,10/27/2021 12:00:00 AM,,TKDKJB2610/033,10/27/2021 12:00:00 AM,TKD0135719,10/27/2021 12:00:00 AM,GD I,300,18980,18.68,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"INSU                                    ",P,NY0020059,SP264204,10/27/2021 12:00:00 AM,,TKDKJ2510/026,10/27/2021 12:00:00 AM,TKD013686,10/27/2021 12:00:00 AM,GD I,604,38156,37.552,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"ASSIN FOSU A                            ",P,OL0004797,SP114803/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/113,10/27/2021 12:00:00 AM,TKD0135687,10/27/2021 12:00:00 AM,GD I,800,50540,49.74,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"SAMREBOI C                              ",P,ELI0014900,114924/20A,10/27/2021 12:00:00 AM,,TKDKJN2610/085,10/27/2021 12:00:00 AM,TKD0135720,10/27/2021 12:00:00 AM,GD I,600,37540,36.94,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,TARKWA F,P,FE0044991,114925/20A,10/27/2021 12:00:00 AM,,TKDKJE2610/034,10/27/2021 12:00:00 AM,TKD0135722,10/27/2021 12:00:00 AM,GD I,195,12345,12.15,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"WASA AKROPONG                           ",P,NT000550,114921/20A,10/27/2021 12:00:00 AM,,TKDKJ2610/010,10/27/2021 12:00:00 AM,TKD0135688,10/27/2021 12:00:00 AM,GD I,267,16753,16.486,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"TWIFO PRASO                             ",P,OL0009032,114923/20A,10/27/2021 12:00:00 AM,,TKDKJM2610/001/DS,10/27/2021 12:00:00 AM,TKD0135695,10/27/2021 12:00:00 AM,GD I,86,5418.6,5.3326,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"ASSIN BREKU                             ",P,OL0009029,114923/20A,10/27/2021 12:00:00 AM,,TKDKJY2610/001/DS,10/27/2021 12:00:00 AM,TKD0135694,10/27/2021 12:00:00 AM,GD I,414,26084.8,25.6708,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"TWIFO NYINASE                           ",P,OL0009028,114923/20A,10/27/2021 12:00:00 AM,,TKDKJD2610/001/DS,10/27/2021 12:00:00 AM,TKD0135696,10/27/2021 12:00:00 AM,GD I,21,1323.1,1.3021,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"TWIFO PRASO                             ",P,OL0009026,114923/20A,10/27/2021 12:00:00 AM,,TKDKJC2610/001/DS,10/27/2021 12:00:00 AM,TKD0135690,10/27/2021 12:00:00 AM,GD I,10,630.1,0.6201,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"ASSIN FOSU A                            ",P,OL0009027,114923/20A,10/27/2021 12:00:00 AM,,TKDKJF2610/001/DS,10/27/2021 12:00:00 AM,TKD0135691,10/27/2021 12:00:00 AM,GD I,15,945.1,0.9301,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"SAMREBOI                                ",P,OL0009030,114922/20A,10/27/2021 12:00:00 AM,,TKDKJU2610/001/DS,10/27/2021 12:00:00 AM,TKD0135693,10/27/2021 12:00:00 AM,GD I,26,1638.2,1.6122,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"TARKWA A                                ",P,OL0009033,114922/20A,10/27/2021 12:00:00 AM,,TKDKJB2610/001/DS,10/27/2021 12:00:00 AM,TKD0135692,10/27/2021 12:00:00 AM,GD I,27,1701.2,1.6742,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"ASANKRAGWA                              ",P,OL0044503,SP114726/20A,10/27/2021 12:00:00 AM,,TKD2510/032,10/27/2021 12:00:00 AM,TKD0135689,10/27/2021 12:00:00 AM,GD I,737,46723,45.986,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 2B,"TWIFO NYINASE                           ",P,OL0009035,SP0264108,10/27/2021 12:00:00 AM,,TKDKJ2610/117,10/27/2021 12:00:00 AM,TKD0135723,10/27/2021 12:00:00 AM,GD I,700,44300,43.6,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"ASSIN FOSU                              ",P,ACL00601,114851/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/008,10/27/2021 12:00:00 AM,TKD0145719,10/27/2021 12:00:00 AM,GD I,495,31200.7,30.7057,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"ASSIN BREKU B                           ",P,ACL00602,114851/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/008,10/27/2021 12:00:00 AM,TKD0145720,10/27/2021 12:00:00 AM,GD I,95,5988,5.893,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"ASSIN BREKU                             ",P,ACL00603,114851/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/008,10/27/2021 12:00:00 AM,TKD0145721,10/27/2021 12:00:00 AM,GD I,40,2521.3,2.4813,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"DUNKWA B                                ",P,ELI0014895,114852/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/058,10/27/2021 12:00:00 AM,TKD0145717,10/27/2021 12:00:00 AM,GD I,350,22148.4,21.7984,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"DUNKWA B                                ",P,ELI0014894,114852/20A,10/27/2021 12:00:00 AM,,TKDKJ2510/058,10/27/2021 12:00:00 AM,TKD0145718,10/27/2021 12:00:00 AM,GD I,290,18351.6,18.0616,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"WASA AKROPONG                           ",P,AD12162,105504,10/27/2021 12:00:00 AM,,TKDKJ2510/004,10/27/2021 12:00:00 AM,TKD0145724,10/27/2021 12:00:00 AM,GD I,100,6296.3,6.1963,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"WASA AKROPONG                           ",P,AD12161,105504,10/27/2021 12:00:00 AM,,TKDKJ2510/004,10/27/2021 12:00:00 AM,TKD0145723,10/27/2021 12:00:00 AM,GD I,194,12214.7,12.0207,2021/22 MC,
10/27/2021 12:00:00 AM,KEJEBRIL 4B,"DUNKWA                                  ",P,AD12160,105504,10/27/2021 12:00:00 AM,,TKDKJ2510/004,10/27/2021 12:00:00 AM,TKD0145725,10/27/2021 12:00:00 AM,GD I,347,21848,21.501,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"TWIFO NYINASE                           ",P,CAN0005074,104906,10/26/2021 12:00:00 AM,,TKDKTN2410/025,10/26/2021 12:00:00 AM,TKD0114154,10/26/2021 12:00:00 AM,GD I,620,39040,38.42,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"NSOKOTE                                 ",P,CAN0005072,104907,10/26/2021 12:00:00 AM,,TKDKTN2310/023,10/26/2021 12:00:00 AM,TKD0114155,10/26/2021 12:00:00 AM,GD I,650,41210,40.56,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"BOGOSO                                  ",P,FLU0005315,104908,10/26/2021 12:00:00 AM,,TKDKTN2410/032,10/26/2021 12:00:00 AM,TKD0114156,10/26/2021 12:00:00 AM,GD I,640,40420,39.78,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"WASA AKROPONG                           ",P,FLU0005314,104908,10/26/2021 12:00:00 AM,,TKDKTN2410/031,10/26/2021 12:00:00 AM,TKD0114157,10/26/2021 12:00:00 AM,GD I,635,40265,39.63,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"SAMREBOI D                              ",P,FLU0005316,104902,10/26/2021 12:00:00 AM,,TKDKTN2410/033,10/26/2021 12:00:00 AM,TKD0114021,10/26/2021 12:00:00 AM,GD I,481,30261.8,29.7808,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"SAMREBOI C                              ",P,FLU0005317,104902,10/26/2021 12:00:00 AM,,TKDKTN2410/033,10/26/2021 12:00:00 AM,TKD0114022,10/26/2021 12:00:00 AM,GD I,219,13778.2,13.5592,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"NSOKOTE                                 ",P,KU004347,104901,10/26/2021 12:00:00 AM,,TKDKTN2110/004,10/26/2021 12:00:00 AM,TKD0114025,10/26/2021 12:00:00 AM,GD I,543,34197,33.654,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"NTEFRAWASO                              ",P,NY0020053,0104904,10/26/2021 12:00:00 AM,,TKDKJ2410/021,10/26/2021 12:00:00 AM,TKD0114153,10/26/2021 12:00:00 AM,GD I,680,43020,42.34,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"DIASO A                                 ",P,NY0020055,0104903,10/26/2021 12:00:00 AM,,TKDKJW2410/023,10/26/2021 12:00:00 AM,TKD0114151,10/26/2021 12:00:00 AM,GD I,318,20037.8,19.7198,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"DIASO B                                 ",P,NY0020056,0104903,10/26/2021 12:00:00 AM,,TKDKJQ2410/023,10/26/2021 12:00:00 AM,TKD0114152,10/26/2021 12:00:00 AM,GD I,350,22054.2,21.7042,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"W/AKROPONG B                            ",P,PB0001558,0104905,10/26/2021 12:00:00 AM,,TKDKJP2210/032,10/26/2021 12:00:00 AM,TKD0114024,10/26/2021 12:00:00 AM,GD I,571,36149,35.578,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"TAKORADI                                ",P,PB0001562,0104910,10/26/2021 12:00:00 AM,,TKDKJI2410/038,10/26/2021 12:00:00 AM,TKD0114160,10/26/2021 12:00:00 AM,GD I,681,43039,42.358,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,ASH BEKWAI A,P,PB0001560,0104909,10/26/2021 12:00:00 AM,,TKDKJP2310/036,10/26/2021 12:00:00 AM,TKD0114158,10/26/2021 12:00:00 AM,GD I,268,16867.9,16.5999,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,ASH BEKWAI B,P,PB0001561,0104909,10/26/2021 12:00:00 AM,,TKDKJA2310/036,10/26/2021 12:00:00 AM,TKD0114159,10/26/2021 12:00:00 AM,GD I,331,20833.1,20.5021,2021/22 MC,
10/26/2021 12:00:00 AM,KATOEN NATIE,"TARKWA A                                ",P,PB0001563,0104905,10/26/2021 12:00:00 AM,,TKDKJY2410/039,10/26/2021 12:00:00 AM,TKD0114023,10/26/2021 12:00:00 AM,GD I,600,37840,37.24,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"ASSIN FOSU A                            ",P,CAN0005073,0105589,10/26/2021 12:00:00 AM,,TKDKJN2310/024,10/26/2021 12:00:00 AM,TKD0145726,10/26/2021 12:00:00 AM,GD I,736,46484,45.748,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 1A,"ASSIN FOSU B                            ",P,FE0044989,114046/20A,10/26/2021 12:00:00 AM,,TKDKJ2410/030,10/26/2021 12:00:00 AM,TKD0137721,10/26/2021 12:00:00 AM,GD I,599,38021,37.422,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 1A,"KIKAM                                   ",P,FE0044988,114045/20A,10/26/2021 12:00:00 AM,,TKDKJ2410/029,10/26/2021 12:00:00 AM,TKD0137724,10/26/2021 12:00:00 AM,GD I,645,40815,40.17,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"DUNKWA A                                ",P,ELI0014893,0105599,10/26/2021 12:00:00 AM,,TKDKJD2510/061,10/26/2021 12:00:00 AM,TKD0145732,10/26/2021 12:00:00 AM,GD I,750,47450,46.7,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 1A,"SAMREBOI D                              ",P,OL0004795,114044/20A,10/26/2021 12:00:00 AM,,TKDKJ2410/111,10/26/2021 12:00:00 AM,TKD0137750,10/26/2021 12:00:00 AM,GD I,663,42097,41.434,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"W/AKROPONG C                            ",P,FLU0005318,105600,10/26/2021 12:00:00 AM,,TKDKJ2310/028,10/26/2021 12:00:00 AM,TKD0145731,10/26/2021 12:00:00 AM,GD I,797,49823,49.026,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 1A,"SAMREBOI                                ",P,OL0004794,114044/20A,10/26/2021 12:00:00 AM,,TKDKJE2410/100,10/26/2021 12:00:00 AM,TKD0137722,10/26/2021 12:00:00 AM,GD I,664,42336,41.672,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 1A,"SAMREBOI                                ",P,OL0004793,114048/20A,10/26/2021 12:00:00 AM,,TKDKJY2410/110,10/26/2021 12:00:00 AM,TKD0137678,10/26/2021 12:00:00 AM,GD I,646,41214,40.568,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"BOGOSO A                                ",P,OL0004781,105590,10/26/2021 12:00:00 AM,,TKDKJ2410/102,10/26/2021 12:00:00 AM,TKD0145711,10/26/2021 12:00:00 AM,GD I,792,50128,49.336,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 1A,A/ BEREKU,P,OL0004792,114047/20A,10/26/2021 12:00:00 AM,,TKDKJ2510/112,10/26/2021 12:00:00 AM,TKD0137676,10/26/2021 12:00:00 AM,GD I,668,42272,41.604,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"TARKWA D                                ",P,OL0004782,105591,10/26/2021 12:00:00 AM,,TKDKJ2410/101,10/26/2021 12:00:00 AM,TKD0145710,10/26/2021 12:00:00 AM,GD I,799,50401,49.602,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"AIYINASE                                ",P,OL0004788,105592,10/26/2021 12:00:00 AM,,TKDKJ2410/107,10/26/2021 12:00:00 AM,TKD0145728,10/26/2021 12:00:00 AM,GD I,794,50286,49.492,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 1A,"TARKWA A                                ",P,OL0004780,114048/20A,10/26/2021 12:00:00 AM,,TKDKJT2410/104,10/26/2021 12:00:00 AM,TKD0137677,10/26/2021 12:00:00 AM,GD I,698,44222,43.524,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"SAMREBOI B                              ",P,OL0004778,105593,10/26/2021 12:00:00 AM,,TKDKJ2410/103,10/26/2021 12:00:00 AM,TKD0145729,10/26/2021 12:00:00 AM,GD I,101,6394.6,6.2936,2021/22 MC,
10/26/2021 12:00:00 AM,KEJEBRIL 4B,"SAMREBOI E                              ",P,OL0004779,0105594,10/26/2021 12:00:00 AM,,TKDKJQ2410/103,10/26/2021 12:00:00 AM,TKD0145730,10/26/2021 12:00:00 AM,GD I,240,15195.2,14.9552,2021/22 MC,
